# System description #######################
#

3000 atoms
3 atom types
0 36.34017965892082 xlo xhi
0 36.14654704751288 ylo yhi
0 34.559266348654866 zlo zhi
#
# for a crystal:
# lx=a;  ly2+xy2=b2;  lz2+xz2+yz2=c2
# xz=c*cos(beta);  xy=b*cos(gamma)
# xy*xz+ly*yz=b*c*cos(alpha)
#

# Elements #################################

Masses

1 15.9994
2 28.086
3 91.224

Atoms
# number types charges
284   1   -0.730899   20.9171     27.897      12.1439
285   1   -0.76266    26.4354     27.7418     27.0305
286   1   -0.773359   20.0071     13.4718     12.2572
287   1   -0.706448   35.6375     11.8619     15.4823
288   1   -0.747873   32.5378     22.2374     28.2197
289   2   1.47515     30.2116     29.841      31.4578
290   1   -0.731907   19.1656     28.0253     24.0462
291   2   1.48204     21.9795     29.1951     30.5421
292   2   1.41702     14.4222     0.675008    3.36088
293   2   1.46013     4.25592     11.4555     1.89106
294   2   1.44323     34.3481     31.2023     2.83456
295   2   1.51446     18.3447     14.0478     17.8525
296   2   1.51697     2.94931     12.6694     30.0797
297   2   1.40862     28.315      5.53088     21.2122
298   1   -0.745098   34.3581     1.78087     13.1492
299   1   -0.67617    17.6339     18.1807     30.0266
300   1   -0.703593   20.8473     25.9115     0.355255
301   1   -0.720154   5.48675     8.59056     17.5384
302   1   -0.712043   20.7264     14.5806     31.2775
303   1   -0.789855   28.5297     22.3919     2.79774
304   1   -0.590251   31.5356     17.5559     32.6933
305   1   -0.71108    14.5667     -0.0334102  35.5196
306   1   -0.739781   19.4361     25.6298     24.9912
307   1   -0.726979   23.2228     5.88275     0.202091
308   1   -0.681394   18.9567     22.2069     20.1025
309   1   -0.691346   33.4329     12.2311     31.0642
310   1   -0.724314   15.5288     21.6096     15.4728
311   1   -0.747623   13.3121     2.15209     0.338284
312   1   -0.738024   0.759399    4.457       19.3772
313   2   1.33969     21.633      1.83715     11.5007
314   1   -0.613936   29.6026     19.581      32.125
315   2   1.36604     19.7824     21.7766     1.06767
316   3   2.18091     32.0589     18.4089     13.9066
317   2   1.43202     16.4787     6.87377     19.4339
318   2   1.39587     4.36221     11.8452     27.6863
319   2   1.46734     3.26872     29.235      22.5733
320   2   1.43365     17.3369     27.9316     29.3542
321   2   1.38014     14.8436     19.9045     35.1414
322   1   -0.63486    0.651187    17.4373     23.3305
323   1   -0.726079   26.328      9.26028     27.4396
324   1   -0.730721   18.195      13.7474     20.852
325   1   -0.668035   5.16251     15.5866     29.1488
326   1   -0.710575   18.1592     15.9138     8.71061
327   1   -0.741991   31.5356     7.5716      10.7746
328   1   -0.793659   22.4116     2.06892     22.6351
329   1   -0.683748   9.05773     4.46944     23.9787
330   1   -0.727751   12.2214     11.5144     9.0616
331   1   -0.714505   1.80716     15.4059     7.99068
332   1   -0.733593   14.0859     3.01268     7.52875
333   1   -0.767995   24.7509     11.0071     16.975
334   1   -0.748862   4.45265     12.977      2.30093
335   1   -0.686308   18.0346     20.4039     26.6238
336   1   -0.724346   33.8433     5.83038     7.87815
337   2   1.42074     22.0925     15.8412     24.6982
338   1   -0.688112   21.2885     33.2972     5.96115
339   2   1.48932     30.7957     34.2319     20.2502
340   2   1.42998     16.6749     5.89234     16.6407
341   2   1.44802     13.4746     14.8572     11.2317
342   2   1.48077     20.3265     18.381      18.799
343   2   1.40322     17.2406     6.58105     3.58892
344   2   1.53723     24.4495     9.40798     11.7811
